title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"I Love You, America",tv,"Comedy, Talk-Show",2017.0,tt7509270,6.3,1392.0,US
Island Life,tv,Reality-TV,2015.0,tt5097258,7.3,65.0,US
Crow's Blood,tv,"Drama, Horror, Sci-Fi",2016.0,tt5788812,6.6,230.0,JP
Kakkô no Tamago wa Dare no Mono,tv,Thriller,2016.0,tt5093962,5.7,10.0,JP
The Eleven,tv,"Crime, Documentary",2017.0,tt7557574,6.7,420.0,US
Rikuô,tv,Drama,2017.0,tt6372724,6.9,336.0,JP
BuzzFeed Unsolved: True Crime,tv,"Comedy, Crime, Documentary",2016.0,tt7194764,8.7,1955.0,US
You Can't Turn That Into a House,tv,Reality-TV,2017.0,tt7187776,7.2,42.0,US
Ancient Top 10,tv,History,2016.0,tt6954882,7.5,137.0,US
Thermae Romae,tv,Animation,2012.0,tt2230761,6.0,136.0,JP
Ashita no yakusoku,tv,Mystery,2017.0,tt7290162,6.9,16.0,JP
Unexpected,tv,Reality-TV,2017.0,tt7789780,5.0,278.0,US
Adult School,tv,Comedy,2017.0,tt7342216,5.8,39.0,JP
Todome no Kiss,tv,"Adventure, Comedy, Drama",2018.0,tt7674974,7.4,751.0,JP
Sahipli,tv,"Drama, Horror, Thriller",2017.0,tt6573358,6.9,922.0,JP
MTV Floribama Shore,tv,Reality-TV,2017.0,tt7577814,5.3,1103.0,US
The Hotwives of Las Vegas,tv,Comedy,2015.0,tt4633166,6.9,553.0,US
The Great Christmas Light Fight,tv,Reality-TV,2013.0,tt3233452,6.8,334.0,US
Undercover High,tv,Reality-TV,2018.0,tt7554052,7.2,72.0,US
Lost in Space,tv,"Adventure, Drama, Family",2018.0,tt5232792,7.3,107751.0,JP
Junji Itô: Korekushon,tv,"Animation, Drama, Horror",2018.0,tt7814574,6.7,2047.0,JP
After the Rain,tv,"Animation, Drama, Romance",2018.0,tt6591406,7.4,1734.0,JP
Third Reich: The Rise & Fall,tv,"Documentary, History, War",2010.0,tt1855924,8.3,1234.0,US
Katana Maidens,tv,"Action, Adventure, Animation",2018.0,tt7829656,5.8,107.0,JP
Kimi ga kokoro ni sumitsuita,tv,Drama,2018.0,tt7691742,6.6,24.0,JP
All Night,tv,Comedy,2018.0,tt7292950,6.0,679.0,US
Princess Jellyfish,tv,"Comedy, Drama, Romance",2018.0,tt7604790,6.1,65.0,JP
Business Card Game,tv,"Comedy, Drama, Thriller",2017.0,tt7396518,6.7,31.0,JP
Anone,tv,Drama,2018.0,tt7674958,6.7,123.0,JP
A Place Further Than the Universe,tv,"Adventure, Animation, Comedy",2018.0,tt7836688,8.1,2962.0,JP
Laid-Back Camp,tv,"Adventure, Animation, Comedy",2018.0,tt7742120,8.1,2048.0,JP
Shinkansen Henkei Robo Shinkarion,tv,"Action, Adventure, Animation",2018.0,tt8367910,6.4,25.0,JP
IDOLiSH7,tv,"Animation, Comedy, Drama",2017.0,tt11834102,7.0,129.0,JP
Pop Team Epic,tv,"Animation, Comedy",2018.0,tt7808370,6.9,1074.0,JP
Magical Girl Ore,tv,"Animation, Comedy, Fantasy",2018.0,tt8322496,6.1,94.0,JP
Trust,tv,"Biography, Crime, Drama",2018.0,tt5664952,7.5,8367.0,US
Mayans M.C.,tv,"Crime, Drama, Thriller",2018.0,tt5715524,7.5,25497.0,US
Family by the Ton,tv,Reality-TV,2018.0,tt7826126,6.6,114.0,US
WAGS Atlanta,tv,Reality-TV,2018.0,tt7808608,5.5,58.0,US
Jodi Arias: An American Murder Mystery,tv,"Crime, Documentary",2018.0,tt7856156,7.0,730.0,US
Repeat,tv,Drama,2018.0,tt7814416,6.4,20.0,JP
Etotama,tv,"Action, Animation, Comedy",2015.0,tt4808010,6.8,58.0,JP
Golden Kamuy,tv,"Action, Adventure, Animation",2018.0,tt8225204,8.0,2758.0,JP
Gegege no Kitaro,tv,"Action, Adventure, Animation",2018.0,tt7899522,7.0,136.0,JP
Bride Killa,tv,Crime,2018.0,tt7502460,6.8,61.0,US
Station 19,tv,"Action, Drama, Romance",2018.0,tt7053188,7.1,23572.0,US
Gundam Build Divers,tv,"Action, Animation, Comedy",2018.0,tt8631370,6.5,142.0,JP
Jarinko Chie,tv,"Animation, Comedy, Drama",1981.0,tt0480861,6.8,43.0,JP
Skam France,tv,"Drama, Romance",2018.0,tt7920500,8.2,3270.0,JP
Bad Banks,tv,"Crime, Drama, Thriller",2018.0,tt6258718,7.8,6355.0,US
Impossible Builds,tv,Documentary,2018.0,tt7981232,7.4,65.0,US
Vida,tv,"Comedy, Drama",2018.0,tt7725422,7.4,3912.0,US
Brave Beats,tv,"Adventure, Animation, Music",2015.0,tt5483318,7.4,10.0,JP
Tantei Team KZ Jiken Note,tv,"Animation, Family, Mystery",2015.0,tt5142364,5.4,20.0,JP
Stella Blómkvist,tv,"Crime, Drama, Thriller",2017.0,tt6770148,6.8,1308.0,JP
Captain Tsubasa,tv,"Animation, Drama, Family",2018.0,tt7784442,8.2,2314.0,JP
Enemigo Íntimo,tv,Drama,2018.0,tt7632608,7.0,388.0,US
Yochô: Sanpo suru Shinryakusha,tv,"Horror, Sci-Fi, Thriller",2017.0,tt7256266,5.9,43.0,JP
Hyouge Mono,tv,"Animation, Comedy, History",2011.0,tt1865731,7.7,98.0,JP
Senryokugai Sôsakan,tv,Comedy,2014.0,tt3342782,6.1,14.0,JP
Uma Musume: Pretty Derby,tv,"Animation, Comedy, Drama",2018.0,tt8253268,6.7,314.0,JP
Comic Girls,tv,"Animation, Comedy",2018.0,tt8253158,6.8,269.0,JP
Persona 5: The Animation,tv,"Action, Adventure, Animation",2018.0,tt8010544,6.6,873.0,US
Magical Girl Site,tv,"Action, Animation, Drama",2018.0,tt8250240,5.9,604.0,JP
3D Kanojo Real Girl,tv,"Animation, Comedy, Drama",2018.0,tt7112156,7.0,1147.0,JP
Caligula,tv,"Action, Animation, Sci-Fi",2018.0,tt8303808,5.7,85.0,JP
Cutie Honey Universe,tv,"Action, Animation, Comedy",2018.0,tt7826102,5.8,99.0,JP
Megalo Box,tv,"Action, Animation, Drama",2018.0,tt7965802,7.8,4048.0,"JP, US"
Harrow,tv,"Crime, Drama, Mystery",2018.0,tt7242816,7.6,10712.0,US
Death Note: New Generation,tv,"Crime, Drama, Thriller",2016.0,tt6332396,5.8,423.0,JP
Steins;Gate 0,tv,"Animation, Drama, Mystery",2018.0,tt5514358,8.4,12252.0,JP
Saint Seiya: Saintia Shô,tv,"Action, Animation, Drama",2018.0,tt10240056,5.6,176.0,JP
The Riveras,tv,Reality-TV,2016.0,tt6222252,7.8,38.0,US
Marcia Clark Investigates The First 48,tv,Documentary,2018.0,tt7874718,8.1,216.0,US
Fukuyado Honpo: Kyoto Love Story,tv,Romance,2016.0,tt7256296,7.3,180.0,JP
Kingpin,tv,Documentary,2018.0,tt8119642,8.0,154.0,US
Missions of Love,tv,"Comedy, Romance",2018.0,tt8544866,5.8,26.0,JP
Wotakoi: Love is Hard for Otaku,tv,"Animation, Comedy, Romance",2018.0,tt8254880,7.5,4916.0,JP
Space Battleship Tiramisu,tv,"Animation, Comedy, Sci-Fi",2018.0,tt8631252,6.2,79.0,JP
Devils Line,tv,"Action, Animation, Crime",2018.0,tt8314920,6.8,1692.0,"JP, US"
Fumikiri Jikan,tv,"Animation, Comedy",2018.0,tt8278692,6.0,119.0,JP
Libra of Nil Admirari,tv,"Animation, Fantasy",2018.0,tt9162914,7.1,80.0,JP
Major 2nd,tv,"Animation, Sport",2018.0,tt12486080,7.6,76.0,JP
Layton Mystery Tanteisha: Katori no Nazotoki File,tv,Animation,2018.0,tt9532342,7.0,41.0,JP
Kiratto Pri Chan,tv,"Action, Animation, Comedy",2018.0,tt12209234,6.2,12.0,JP
Kakuriyo: Bed & Breakfast for Spirits,tv,"Animation, Fantasy, Romance",2018.0,tt8228732,7.6,1232.0,JP
Isekai Izakaya: Koto Aitheria no Izakaya Nobu,tv,"Animation, Fantasy",2018.0,tt8278998,7.1,110.0,JP
Jersey Shore Family Vacation,tv,Reality-TV,2018.0,tt7686456,6.6,2520.0,US
Ani ni aisaresugite komattemasu,tv,"Family, Romance",2017.0,tt6911406,6.3,149.0,JP
Shigunaru,tv,"Crime, Drama, Sci-Fi",2018.0,tt8315772,7.0,276.0,JP
Security of Justice,tv,"Crime, Romance",2018.0,tt8585862,4.7,72.0,JP
To Give a Dream,tv,Drama,2015.0,tt4368006,6.4,68.0,JP
The Men Who Built America: Frontiersmen,tv,"Documentary, History",2018.0,tt6251076,7.9,1006.0,US
The Split,tv,Drama,2018.0,tt7631146,7.9,10913.0,"JP, US"
Shûhei Nozaki the Auditor,tv,Drama,2018.0,tt7547130,7.0,11.0,JP
Pose,tv,Drama,2018.0,tt7562112,8.6,34091.0,US
Godfather of Harlem,tv,"Crime, Drama",2019.0,tt8080122,8.1,22373.0,US
Grand Blue Dreaming,tv,"Adventure, Animation, Comedy",2018.0,tt8086718,7.8,4650.0,JP
Akira & Akira,tv,Drama,2017.0,tt6823264,7.8,26.0,JP
Planet With,tv,"Action, Animation, Sci-Fi",2018.0,tt8774888,6.6,145.0,JP
Miss Sherlock,tv,"Crime, Drama, Mystery",2018.0,tt7755494,6.9,1301.0,JP
The Weekly,tv,News,2019.0,tt8629150,7.2,314.0,US
Sararîman Kintarô,tv,"Animation, Drama",2002.0,tt0303524,6.0,20.0,JP
What's Wrong with Secretary Kim,tv,"Comedy, Mystery, Romance",2018.0,tt8242904,8.0,20558.0,US
Gordon Ramsay's 24 Hours to Hell and Back,tv,Reality-TV,2018.0,tt7768166,7.2,1625.0,US
Love Island Australia,tv,Reality-TV,2018.0,tt8467296,5.7,884.0,US
Beach Hunters,tv,Reality-TV,2016.0,tt6174204,5.4,54.0,US
Good Trouble,tv,"Comedy, Drama, Romance",2019.0,tt7820906,7.5,9860.0,US
BuzzFeed Unsolved: Supernatural,tv,"Adventure, Comedy, Horror",2016.0,tt6723522,8.7,1823.0,US
Swamp Mysteries with Troy Landry,tv,Reality-TV,2018.0,tt8561284,7.1,80.0,US
Henshin,tv,"Mystery, Thriller",2014.0,tt3632642,7.2,23.0,JP
Gou-Gou datte Neko de aru,tv,Comedy,2014.0,tt3669142,7.5,21.0,JP
Suishô no kodô: satsujin bunseki-han,tv,Mystery,2016.0,tt5976396,7.3,31.0,JP
The Purge,tv,"Action, Drama, Horror",2018.0,tt6110648,6.6,19961.0,US
New Amsterdam,tv,Drama,2018.0,tt7817340,8.0,51761.0,JP
Shinya! Tensai Bakabon,tv,"Animation, Comedy",2018.0,tt8231064,6.0,17.0,JP
Cultureshock,tv,Documentary,2018.0,tt8702940,7.0,95.0,US
Mr. Tonegawa: Middle Management Blues,tv,"Animation, Comedy",2018.0,tt8113938,7.0,184.0,JP
Holmes of Kyoto,tv,"Animation, Drama, Mystery",2018.0,tt8683066,6.7,203.0,JP
Voice Girl,tv,Drama,2018.0,tt8757768,7.1,57.0,JP
Island,tv,"Animation, Drama, Mystery",2018.0,tt8526106,5.5,187.0,JP
Asobi Asobase: Workshop of Fun,tv,"Animation, Comedy",2018.0,tt8515062,7.9,1819.0,JP
The Conners,tv,Comedy,2018.0,tt8595140,5.9,13194.0,US
Puzzle & Dragons X,tv,"Adventure, Animation, Fantasy",2016.0,tt8256136,6.9,19.0,JP
Tanburingu,tv,Comedy,2010.0,tt1627110,7.2,70.0,JP
Dropkick on My Devil!,tv,"Animation, Comedy, Fantasy",2018.0,tt8400662,6.6,244.0,JP
Zoids Wild,tv,"Action, Adventure, Animation",2018.0,tt12317724,8.1,65.0,JP
BanG Dream! Girls Band Party! PICO,tv,"Animation, Comedy, Music",2018.0,tt11834788,7.8,54.0,JP
Ninja Hattori,tv,"Action, Animation, Comedy",1981.0,tt2787558,7.3,1536.0,JP
Sachiiro no One Room,tv,Drama,2018.0,tt8747266,6.6,137.0,JP
Dr. Pimple Popper,tv,Reality-TV,2018.0,tt6045142,6.7,1329.0,US
Single Parents,tv,Comedy,2018.0,tt7845644,7.2,7390.0,US
Fosse/Verdon,tv,"Biography, Drama, Music",2019.0,tt8746478,7.9,7646.0,US
The Neighborhood,tv,Comedy,2018.0,tt7942794,6.7,10778.0,US
Zero: The Bravest Money Game,tv,"Action, Drama, Mystery",2018.0,tt8952826,7.0,68.0,JP
Fuhatsudan,tv,Drama,2018.0,tt8347638,5.9,9.0,JP
Sakura's OyakoDon,tv,Drama,2017.0,tt7326510,7.3,7.0,JP
In This Corner of the World,tv,Drama,2018.0,tt9076544,6.4,57.0,JP
Devs,tv,"Drama, Mystery, Sci-Fi",2020.0,tt8134186,7.6,51367.0,US
Shitamachi Rocket,tv,Drama,2011.0,tt1950830,7.5,13.0,JP
Born to Be a Flower,tv,Romance,2018.0,tt8686092,6.4,216.0,JP
A Million Little Things,tv,"Comedy, Drama, Romance",2018.0,tt7608248,7.9,17465.0,US
Fire Spark,tv,Mystery,2016.0,tt5357162,6.1,16.0,JP
Otôsan to yobasete,tv,Drama,2016.0,tt5238188,7.0,35.0,JP
Asa ga kuru,tv,Drama,2016.0,tt5644720,6.1,11.0,JP
Pamela Smart: An American Murder Mystery,tv,"Crime, Documentary",2018.0,tt8757062,6.6,268.0,US
Light as a Feather,tv,"Drama, Fantasy, Horror",2018.0,tt8619822,6.5,4144.0,US
Ferris Wheel at Night,tv,Mystery,2013.0,tt2496624,6.7,40.0,JP
Eerie: Invisible Face,tv,Drama,2018.0,tt8924872,6.5,67.0,JP
Neko zamurai,tv,"Action, Comedy, History",2013.0,tt3303752,7.2,140.0,JP
Double Decker! Doug & Kirill,tv,Animation,2018.0,tt8489330,6.7,126.0,JP
Grand Hotel,tv,"Crime, Drama, Mystery",2019.0,tt7671068,7.0,3997.0,US
Press,tv,Drama,2018.0,tt7547518,7.5,2826.0,JP
Find Me in Paris,tv,"Comedy, Drama, Family",2018.0,tt7150060,6.9,1355.0,US
Goblin Slayer,tv,"Action, Adventure, Animation",2018.0,tt8690728,7.4,11212.0,JP
Neuro: Supernatural Detective,tv,"Animation, Comedy, Mystery",2007.0,tt6565980,6.8,81.0,JP
The True Culprit,tv,"Drama, Mystery, Thriller",2018.0,tt9189814,7.1,11.0,JP
Behind the Mask,tv,"Documentary, Sport",2013.0,tt2884130,7.5,173.0,"JP, US"
Bless the Harts,tv,"Animation, Comedy",2019.0,tt9068332,5.9,2525.0,US
Bajo el mismo cielo,tv,Drama,2015.0,tt4433296,7.3,111.0,US
Rascal Does Not Dream of Bunny Girl Senpai,tv,"Animation, Drama, Fantasy",2018.0,tt8993398,8.0,18324.0,US
Catch-22,tv,"Action, Comedy, Drama",2019.0,tt5056196,7.7,21336.0,US
Jingai-san no Yome,tv,Animation,2018.0,tt9150104,4.8,112.0,JP
Weakest Beast,tv,"Drama, Romance",2018.0,tt9109776,6.9,532.0,JP
Zombieland Saga,tv,"Animation, Comedy, Fantasy",2018.0,tt9054354,7.1,1540.0,JP
Boarding School Juliet,tv,"Action, Animation, Comedy",2018.0,tt8496638,7.3,1044.0,JP
Himote House,tv,"Animation, Comedy, Fantasy",2018.0,tt9074304,7.3,89.0,JP
Hinomaru Sumo,tv,"Animation, Sport",2018.0,tt10066026,7.2,311.0,JP
Bloom Into You,tv,"Animation, Drama, Romance",2018.0,tt8993464,7.8,2100.0,US
Dakaichi: I'm Being Harassed by the Sexiest Man of the Year-,tv,"Animation, Comedy, Drama",2018.0,tt9085692,7.3,1515.0,JP
Kekkon Aite wa Chusen de,tv,"Drama, Romance",2018.0,tt8924130,6.5,41.0,JP
Radiant,tv,"Adventure, Animation, Fantasy",2018.0,tt9225320,6.7,714.0,JP
The Act,tv,"Biography, Crime, Drama",2019.0,tt8682948,7.8,39741.0,US
SSSS.Gridman,tv,"Action, Adventure, Animation",2018.0,tt8747928,7.0,912.0,JP
Miracles,tv,Drama,2018.0,tt9471764,7.2,187.0,JP
The Rising of the Shield Hero,tv,"Action, Adventure, Animation",2019.0,tt9529546,7.8,18798.0,"JP, US"
The Promised Neverland,tv,"Action, Adventure, Animation",2019.0,tt8788458,8.2,50155.0,US
W'z,tv,"Action, Adventure, Animation",2019.0,tt12052708,6.0,20.0,JP
Dororo,tv,"Action, Adventure, Animation",2019.0,tt9458304,8.2,22660.0,JP
"How Clumsy You Are, Miss Ueno.",tv,"Animation, Comedy, Romance",2019.0,tt9567240,6.0,234.0,JP
"From Today, It's My Turn",tv,"Action, Comedy, Drama",2018.0,tt8207660,7.6,1176.0,JP
Pastel Memories,tv,"Adventure, Animation",2019.0,tt9520752,4.5,25.0,JP
Kaguya-sama: Love is War,tv,"Animation, Comedy, Romance",2019.0,tt9522300,8.5,22359.0,"JP, US"
Virtual Detective Tabito Higurashi,tv,Mystery,2017.0,tt6262968,7.0,30.0,JP
Hokuto: Aru satsujinsha no kaishin,tv,Mystery,2017.0,tt6207198,8.5,20.0,JP
Plage,tv,"Comedy, Drama, Mystery",2017.0,tt6713140,7.2,23.0,JP
The Bisexual,tv,"Comedy, Drama, Romance",2018.0,tt8050586,6.5,1454.0,US
Meet Me After School,tv,"Drama, Romance",2018.0,tt9271566,7.3,587.0,JP
Eva La Trailera,tv,"Adventure, Comedy, Family",2016.0,tt5191206,7.3,63.0,US
Legal V: Ex-lawyer Shoko Takanashi,tv,Drama,2018.0,tt9429696,6.7,156.0,JP
Impuros,tv,"Action, Crime, Drama",2018.0,tt9070896,8.1,1023.0,US
Bahamas Life,tv,Reality-TV,2018.0,tt8041992,7.0,51.0,US
Brass Dreams,tv,"Drama, Music",2016.0,tt5797166,8.4,74.0,JP
Kôkô kyôshi,tv,"Crime, Drama, Romance",1993.0,tt0197157,8.1,132.0,JP
Mioka,tv,Drama,2010.0,tt1655894,6.3,47.0,JP
Prisoner,tv,Drama,2008.0,tt1323900,6.9,16.0,JP
Mrs. America,tv,"Biography, Drama, History",2020.0,tt9244556,7.9,13907.0,US
What We Do in the Shadows,tv,"Comedy, Fantasy, Horror",2019.0,tt7908628,8.6,111218.0,US
Kulipari: Dream Walker,tv,"Action, Adventure, Animation",2018.0,tt9203064,6.7,124.0,US
Gonin no Junko,tv,Thriller,2015.0,tt4969474,7.5,15.0,JP
Evil Money,tv,Mystery,2014.0,tt3973810,6.1,9.0,JP
The Laughing Salesman,tv,"Animation, Comedy, Drama",1989.0,tt2800436,7.3,71.0,JP
Black Revenge,tv,Mystery,2017.0,tt7330220,6.2,13.0,JP
Das Boot,tv,"Drama, War",2018.0,tt5830254,7.5,10406.0,US
Blood Runs Cold,tv,"Drama, Mystery, Reality-TV",2018.0,tt9387570,7.2,81.0,US
Chihayafuru: Connect,tv,"Comedy, Drama, Sport",2018.0,tt8976046,6.3,117.0,JP
Code Name Mirage,tv,Mystery,2017.0,tt6771056,7.5,8.0,JP
Married at First Sight: Honeymoon Island,tv,Reality-TV,2018.0,tt8994522,5.8,47.0,US
Meiji Tokyo Renka,tv,"Animation, Comedy, Fantasy",2019.0,tt10223702,7.0,329.0,JP
Gisô no Fûfu,tv,"Comedy, Drama, Romance",2015.0,tt4898736,6.5,60.0,JP
Giruti: Akuma to keiyaku shita onna,tv,Drama,2010.0,tt1704566,7.0,76.0,JP
Four Weddings and a Funeral,tv,"Comedy, Romance",2019.0,tt7587362,7.2,6476.0,US
ST ~ Aka to Shiro no Sôsa File,tv,Thriller,2014.0,tt3725950,6.7,62.0,JP
Criminal Syndrome,tv,"Mystery, Thriller",2017.0,tt6598204,7.4,13.0,JP
Married at First Sight: Second Chances,tv,Reality-TV,2017.0,tt6958600,6.0,49.0,US
Hokusai to meshi sae areba,tv,Drama,2017.0,tt6258908,7.1,10.0,JP
Princess in Prison,tv,Drama,2017.0,tt7256288,6.9,91.0,JP
Kanna san!,tv,Comedy,2017.0,tt6886310,7.1,13.0,JP
My Roommate Is a Cat,tv,"Animation, Comedy, Drama",2019.0,tt9522316,7.7,941.0,JP
Wataten! An Angel Flew Down to Me,tv,"Animation, Comedy",2019.0,tt9622614,6.7,419.0,JP
The Quintessential Quintuplets,tv,"Animation, Comedy, Drama",2019.0,tt9584920,7.6,7862.0,JP
Koi ga Heta de mo Ikitemasu,tv,Romance,2017.0,tt6559270,7.2,21.0,JP
The Masked Singer,tv,"Family, Music, Reality-TV",2019.0,tt7670568,5.8,5490.0,US
"Mô ichido kimi ni, puropôzu",tv,Romance,2012.0,tt2282307,7.3,16.0,JP
Shrill,tv,"Comedy, Drama",2019.0,tt8962130,7.4,9517.0,US
Bloom,tv,"Drama, Mystery, Sci-Fi",2019.0,tt8888322,6.7,1962.0,US
Deadly Secrets,tv,Crime,2019.0,tt9416960,7.2,73.0,US
Coroner,tv,"Crime, Drama, Mystery",2019.0,tt8593252,6.8,5590.0,US
Cleaning Up,tv,"Crime, Drama",2019.0,tt8804656,6.2,2352.0,JP
PEN15,tv,Comedy,2019.0,tt8324422,8.1,14760.0,US
Godhand Teru,tv,Drama,2009.0,tt1411809,7.1,38.0,JP
Kono Oto Tomare!,tv,"Animation, Drama, Music",2019.0,tt9886006,8.0,1467.0,"JP, US"
Wise Man's Grandchild,tv,"Action, Adventure, Animation",2019.0,tt9828724,6.9,3554.0,JP
Demon Slayer: Kimetsu no Yaiba,tv,"Action, Adventure, Animation",2019.0,tt9335498,8.6,171857.0,"JP, US"
Darwin's Game,tv,"Action, Animation, Drama",2020.0,tt11405390,7.2,3648.0,US
Yuube wa Otanoshimi Deshita ne,tv,Romance,2019.0,tt9828212,6.4,29.0,JP
Fruits Basket,tv,"Animation, Comedy, Drama",2019.0,tt9304350,8.6,10288.0,"JP, US"
Nusumareta Kao,tv,Mystery,2019.0,tt9663604,5.5,35.0,JP
Dr. Stone,tv,"Action, Adventure, Animation",2019.0,tt9679542,8.1,31243.0,"JP, US"
A Story to Read When You First Fall in Love,tv,"Comedy, Drama, Romance",2019.0,tt9187714,6.9,192.0,JP
Bless This Mess,tv,Comedy,2019.0,tt9418572,6.9,5002.0,US
The First 48 Presents: Homicide Squad Atlanta,tv,Reality-TV,2019.0,tt9303692,8.1,343.0,US
Maison de Police,tv,Comedy,2019.0,tt10028556,6.3,46.0,JP
Quarter Life Poetry,tv,Comedy,2019.0,tt9652752,8.5,56.0,US
Secrets of the Zoo,tv,Reality-TV,2018.0,tt8879238,8.3,384.0,US
Fairy gone,tv,"Action, Animation, Fantasy",2019.0,tt9828600,5.7,446.0,"JP, US"
Extreme Love,tv,Reality-TV,2018.0,tt9170196,5.3,61.0,US
Tokkan: tokubetsu kokuzei chôshûkan,tv,Drama,2012.0,tt2400907,6.7,15.0,JP
Ohitori sama,tv,"Comedy, Drama",2009.0,tt1508126,7.2,60.0,JP
Sarazanmai,tv,"Animation, Comedy, Fantasy",2019.0,tt8096510,6.9,395.0,JP
Wild Heroes,tv,Action,2015.0,tt4442718,6.3,16.0,JP
Napoleon Ville,tv,Drama,2015.0,tt4724346,6.7,11.0,JP
Rent-a-Rescue,tv,Comedy,2016.0,tt5969612,6.2,6.0,JP
The Flying Tire,tv,Drama,2009.0,tt1456793,7.6,22.0,JP
Bakugan: Battle Planet,tv,"Action, Adventure, Animation",2018.0,tt9527662,4.5,325.0,JP
Ramy,tv,"Comedy, Drama, Romance",2019.0,tt7649694,8.0,16966.0,US
Maji de kôkai shitemasu,tv,Comedy,2017.0,tt6960754,4.9,231.0,JP
Why Women Kill,tv,"Comedy, Crime, Drama",2019.0,tt9054904,8.3,33281.0,JP
Kabukichou Sherlock,tv,"Animation, Comedy, Drama",2019.0,tt9885888,6.3,250.0,US
Isekai Quartet,tv,"Animation, Comedy, Fantasy",2019.0,tt9193770,6.9,959.0,JP
Lost Gold of WW2,tv,"Documentary, Reality-TV",2019.0,tt9799150,6.3,479.0,US
Buddy vs. Duff,tv,"Game-Show, Reality-TV",2019.0,tt9625944,5.8,343.0,US
Friend Game,tv,Drama,2017.0,tt6127014,6.6,77.0,JP
Unidentified: Inside America's UFO Investigation,tv,"Documentary, History, Sci-Fi",2019.0,tt10016814,7.5,1115.0,US
Lost Treasures of Egypt,tv,"Documentary, History",2019.0,tt10115054,7.7,560.0,US
Granbelm,tv,"Action, Animation, Sci-Fi",2019.0,tt10395126,6.6,75.0,JP
Given,tv,"Animation, Drama, Music",2019.0,tt10479420,8.2,5383.0,JP
Astra Lost in Space,tv,"Action, Adventure, Animation",2019.0,tt10483250,7.9,1932.0,"JP, US"
O Maidens in Your Savage Season,tv,"Animation, Comedy, Drama",2019.0,tt10417586,7.2,1001.0,JP
Fire Force,tv,"Action, Animation, Drama",2019.0,tt9307686,7.6,12440.0,"JP, US"
Ensemble Stars,tv,Animation,2019.0,tt10820286,6.9,55.0,JP
The Ones Within,tv,"Animation, Comedy, Drama",2019.0,tt10452436,6.2,241.0,US
Cop Craft,tv,"Action, Animation, Crime",2019.0,tt10347516,6.6,507.0,US
Wasteful Days of High School Girls,tv,"Animation, Comedy, Drama",2019.0,tt10470444,7.3,372.0,JP
BEM,tv,"Animation, Horror",2019.0,tt10423424,6.0,261.0,"JP, US"
Try Knights,tv,"Animation, Sport",2019.0,tt13799316,4.9,19.0,JP
Inspector Zenigata,tv,"Action, Comedy, Crime",2017.0,tt6115012,6.7,29.0,JP
Hustle & Soul,tv,Reality-TV,2017.0,tt6666492,7.8,56.0,US
BUSINESSMEN VS ALIENS,tv,"Comedy, Sci-Fi",2016.0,tt5989844,4.9,49.0,JP
Mediterranean Life,tv,Reality-TV,2017.0,tt13020234,8.3,87.0,US
Snack World,tv,"Action, Adventure, Animation",2017.0,tt8947808,5.3,18.0,JP
Astrid et Raphaëlle,tv,"Crime, Drama, Thriller",2019.0,tt11950864,8.2,3546.0,JP
Dark Side of the Ring,tv,"Documentary, Drama, History",2019.0,tt9159144,8.7,4137.0,US
Arthdal Chronicles,tv,"Action, Drama, Fantasy",2019.0,tt8750956,8.3,6313.0,US
Perfect World,tv,Romance,2019.0,tt9688298,7.3,146.0,JP
It Is Your Turn,tv,"Crime, Mystery",2019.0,tt9679644,7.1,816.0,JP
"Watashi, Teiji de Kaerimasu",tv,Drama,2019.0,tt9657710,6.5,240.0,JP
Dansui!,tv,Comedy,2017.0,tt6235696,6.8,7.0,JP
Dias Police: Ihô Keisatsu,tv,"Crime, Drama, Thriller",2016.0,tt5182854,6.4,27.0,JP
Sakigake!! Otokojuku,tv,"Action, Animation, Comedy",1988.0,tt3486780,7.8,90.0,JP
Vinland Saga,tv,"Action, Adventure, Animation",2019.0,tt10233448,8.8,86192.0,JP
The Demon Girl Next Door,tv,"Animation, Comedy, Drama",2019.0,tt10417572,7.1,355.0,JP
Mobile Suit Gundam: The Origin - Advent of the Red Comet,tv,"Action, Animation, Drama",2019.0,tt12899130,7.9,207.0,US
Heroes: Legend of the Battle Disks,tv,Animation,2015.0,tt8394246,7.5,21.0,JP
Sherman's Showcase,tv,"Comedy, Music",2019.0,tt7422812,7.1,482.0,US
Omotesandô Kôkô Gasshôbu!,tv,Comedy,2015.0,tt4739522,6.7,21.0,JP
Nine Perfect Strangers,tv,"Drama, Mystery, Thriller",2021.0,tt8760932,7.0,62916.0,US
Women of Tokyo's 23 Wards,tv,"Mystery, Romance",2019.0,tt9741242,6.3,23.0,JP
Holly Hobbie,tv,"Drama, Family, Music",2018.0,tt8602408,6.6,386.0,US
Yattâman,tv,"Action, Animation, Comedy",2008.0,tt1124358,6.0,39.0,JP
Silver Fang,tv,"Action, Adventure, Animation",1986.0,tt0362344,8.9,3258.0,JP
9-1-1: Lone Star,tv,"Action, Drama, Thriller",2020.0,tt10323338,7.3,23530.0,US
Mixed-ish,tv,"Comedy, Family",2019.0,tt10276062,6.9,3005.0,US
What Did You Eat Yesterday?,tv,"Comedy, Drama, Family",2019.0,tt9657792,8.1,677.0,JP
